CODE IRIS;NOM IRIS;CODE INSEE COMMUNE;NOM COMMUNE;DEPARTEMENT;CAISSE REGIONALE;NOM AGENCE GROUPAMA;ID AGENCE GROUPAMA;ANNEE N DONNEES PORTEFEUILLE;ANNEE N-3 DONNEES INSEE;NB CONTRAT MRH AU 31 12 N;NB CONTRAT MRH POTENTIEL INSEE;PART DE MARCHE MRH;NB CONTRAT LOC APPART AU 31 12 N;NB CONTRAT LOC APPART POTENTIEL INSEE;PART DE MARCHE LOC APPART;NB CONTRAT LOC MAISON AU 31 12 N;NB CONTRAT LOC MAISON POTENTIEL INSEE;PART DE MARCHE LOC MAISON;NB CONTRAT PROPRIO APPART AU 31 12 N;NB CONTRAT PROPRIO APPART POTENTIEL INSEE;PART DE MARCHE PROPRIO APPART;NB CONTRAT PROPRIO MAISON AU 31 12 N;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE;PART DE MARCHE PROPRIO MAISON;PART DE MARCHE MRH DE LA CR;COMPARAISON PDM PROPRIO MAISON A LA PDM DE LA CR;COUT INONDATION ANNUEL MOYEN MODELISE PAR RISQUE;SCORING INONDATION;ZONIER INONDATION;COUT SECHERESSE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING SECHERESSE;ZONIER SECHERESSE;COUT GRELE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING GRELE;ZONIER GRELE;COUT CLIMATIQUE ANNUEL MOYEN MODELISE PAR RISQUE;SCORING CLIMATIQUE;ZONIER CLIMATIQUE;INDICATEUR DEVELOPPEMENT COMMERCIAL;PROPORTION CONTRAT POTENTIEL PROPRIO MAISON;PROPORTION CONTRAT POTENTIEL PROPRIO APPART;PROPORTION CONTRAT POTENTIEL LOC MAISON;PROPORTION CONTRAT POTENTIEL LOC APPART;SCORE PONDERE DE DEVELOPPEMENT;NB CONTRAT POTENTIEL EN ZONE ROUGE;PART CONTRAT POTENTIEL EN ZONE ROUGE;NB CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;PART CONTRAT POTENTIEL EN ZONE ORANGE ROUGE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON AU 31 12 N ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS AU 31 12 N AUCUN CIBLAGE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 1 FORT POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 2 POTENTIEL DE DEV;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 3 FORT POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 4 POTENTIEL DE DEV CIBLE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 5 A VIGILANCE FORTE;NB CONTRAT PROPRIO MAISON POTENTIEL INSEE ZONE 6 CRITIQUE;NB CONTRAT AUTRES PROFILS POTENTIEL INSEE AUCUN CIBLAGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM GROUPAMA COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE VERTE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ORANGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP MAISON ZONE ROUGE;ESTIM MARCHE COUT CLIM ANNUEL MOYEN PROP APPART;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE MAISON;ESTIM MARCHE COUT CLIM ANNUEL MOYEN LOCATAIRE APPART;epci_code;epci_nom
541210000;Charmois (commune non irisée);54121;Charmois;54;GGE;BAYON;;2025;2022;10.0;96.49791;0.103629;0.0;1.960199;0.0;0.0;3.920398;0.0;0.0;1.960199;0.0;10.0;88.65712;0.112794;0.050717;SUREXPOSITION GROUPAMA;35.24;90.3;3;42.67;63.4;"4 - ]60; 70]";30.29;65.7;2 - ZONE ORANGE GRELE;108.2;66.9;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.918746;0.020313;0.040627;0.020313;3.756239;0.0;0.0;88.65712;0.918746;;;;10.0;;;0.0;;;;88.65712;;;7.840796;0.0;1140.69122678913;0.0;0.0;0.0;0.0;0.0;10113.039897639112;0.0;20.4853256485043;29.18589807686939;2.892692350449186;200067643;CC Meurthe Mortagne Moselle
571650000;Dalem (commune non irisée);57165;Dalem;57;GGE;BOULAY;;2025;2022;15.0;390.3381;0.038428;0.0;29.18178;0.0;1.0;28.69754;0.034846;2.0;39.21037;0.051007;12.0;293.2484;0.040921;0.050717;SOUS-EXPOSITION GROUPAMA;38.52;91.7;3;3.91;24.2;1 - <= 40;24.39;60.0;1 - ZONE VERTE GRELE;66.82;47.1;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.751268;0.100452;0.07352;0.07476;1.0;0.0;0.0;0.0;0.0;12.0;;;;;;3.0;293.2484;;;;;;97.08969;645.1904807789567;0.0;0.0;20.9012714;7.444626305;0.0;15766.75634863832;0.0;0.0;409.7732925322089;213.6424611727897;43.06395002675292;200067650;CC Houve-Pays Boulageois
450730000;Chantecoq (commune non irisée);45073;Chantecoq;45;GPVL;COURTENAY;1333;2025;2022;31.0;352.0;0.088068;0.0;2.0;0.0;1.0;29.0;0.034483;0.0;11.0;0.0;30.0;310.0;0.096774;0.022372;SUREXPOSITION GROUPAMA;13.62;61.7;2;118.96;83.6;"6 - ]80; 85]";23.18;58.4;1 - ZONE VERTE GRELE;155.76;79.7;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.880682;0.03125;0.082386;0.005682;3.642045;0.0;0.0;310.0;0.880682;;;;30.0;;;1.0;;;;310.0;;;42.0;0.0;3422.07368036739;0.0;0.0;7.444626305;0.0;0.0;35361.42803046303;0.0;114.9569927;215.894162845;2.951427228;200067668;CC de la Cléry, du Betz et de l'Ouanne
450660000;Chailly-en-Gâtinais (commune non irisée);45066;Chailly-en-Gâtinais;45;GPVL;LORRIS;1336;2025;2022;42.0;485.0804;0.086584;0.0;16.11458;0.0;6.0;37.16303;0.161451;0.0;17.18322;0.0;36.0;414.6196;0.086827;0.022372;SUREXPOSITION GROUPAMA;29.27;86.4;2;175.3;90.1;"8 - ]90; 91]";17.65;50.8;1 - ZONE VERTE GRELE;222.22;89.2;3 - ZONE ROUGE CLIMATIQUE;6 - Critique;0.854744;0.035423;0.076612;0.03322;5.27372;414.6196;0.854744;414.6196;0.854744;;;;;;36.0;6.0;;;;;;414.6196;70.46083;0.0;0.0;9751.69916651178;0.0;44.66775783;0.0;0.0;0.0;112312.37799276244;179.575572372954;276.66487071150414;23.78050508989212;200067676;CC Canaux et Forêts en Gâtinais
512300201;La Villa;51230;Épernay;51;GNE;AGENCE D'EPERNAY;74186;2025;2022;58.08005;1870.648;0.031048;22.00921;511.9058;0.042995;1.208901;79.54719;0.015197;10.24811;719.9937;0.014234;24.61383;559.2009;0.044016;0.034864;SUREXPOSITION GROUPAMA;38.21;91.6;3;0.54;2.1;1 - <= 40;15.06;46.7;1 - ZONE VERTE GRELE;53.81;39.1;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.298934;0.38489;0.042524;0.273652;1.298934;0.0;0.0;0.0;0.0;;24.61383;;;;;33.46621;;559.2009;;;;;1311.447;1323.3840676259592;0.0;0.0;107.099264223527;8.999816184740805;32.47929083038494;30065.924793585447;0.0;0.0;7524.391864995089;592.1991031628329;755.4263581455612;200067684;CA Épernay, Coteaux et Plaine de Champagne
580830000;Corbigny (commune non irisée);58083;Corbigny;58;GRAA;AGENCE DE CORBIGNY;;2025;2022;132.0;1336.0;0.098802;14.0;117.0;0.119658;11.0;135.0;0.081481;1.0;247.0;0.004049;106.0;837.0;0.126643;0.053637;SUREXPOSITION GROUPAMA;15.04;65.5;2;50.83;66.9;"4 - ]60; 70]";47.38;78.6;2 - ZONE ORANGE GRELE;113.25;68.6;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.626497;0.18488;0.101048;0.087575;2.879491;0.0;0.0;837.0;0.626497;;;;106.0;;;26.0;;;;837.0;;;499.0;0.0;12091.327003964778;0.0;10.4506357;81.890889355;20.659990596;0.0;95475.8556822502;0.0;2581.3070179;1005.024551175;172.658492838;200067692;CC Tannay-Brinon-Corbigny
580950101;Centre Ville et Faubourg d'Allier Rive Loire;58095;Decize;58;GRAA;AGENCE DE DECIZE;;2025;2022;100.0588;1677.257;0.059656;26.0;352.1163;0.073839;9.0;107.0679;0.084059;17.0;677.6415;0.025087;48.05879;540.431;0.088927;0.053637;SUREXPOSITION GROUPAMA;26.76;84.2;2;19.87;51.2;"3 - ]50; 60]";48.4;79.2;2 - ZONE ORANGE GRELE;95.03;61.7;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.322211;0.404018;0.063835;0.209936;1.966634;0.0;0.0;540.431;0.322211;;;;48.05879;;;52.0;;;;540.431;;;1136.826;0.0;5482.0240123101175;0.0;177.66080689999998;67.001636745;38.368553964;0.0;61646.49003848764;0.0;7081.784451701549;797.0805047611094;519.6228176213083;200067700;CC Sud Nivernais
41540000;Pontis (commune non irisée);04154;Pontis;4;GMED;AGCE EMBRUN;;2025;2022;8.0;94.0378;0.085072;1.0;0.989583;1.0;0.0;5.9375;0.0;0.0;9.065774;0.0;7.0;78.04494;0.089692;0.036441;SUREXPOSITION GROUPAMA;4.88;17.2;1;18.36;50.2;"3 - ]50; 60]";2.02;4.7;1 - ZONE VERTE GRELE;25.26;20.0;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.829932;0.096406;0.06314;0.010523;1.829932;0.0;0.0;0.0;0.0;;7.0;;;;;1.0;;78.04494;;;;;15.99286;376.3611137877248;0.0;0.0;0.0;0.0;1.475713614;4196.154363413736;0.0;0.0;94.7431014125318;44.2024686859375;1.460341105282962;200067742;CC Serre-Ponçon
80810102;Nord;08081;Bogny-sur-Meuse;8;GNE;AGENCE DE CHARLEVILLE MEZIERES;74136;2025;2022;52.405;1321.151;0.039666;10.0;134.0267;0.074612;14.0;189.6893;0.073805;0.0;178.1819;0.0;28.405;819.2532;0.034672;0.034864;SOUS-EXPOSITION GROUPAMA;46.68;94.4;3;1.97;9.4;1 - <= 40;13.57;44.3;1 - ZONE VERTE GRELE;62.22;44.4;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.620106;0.134869;0.143579;0.101447;1.0;0.0;0.0;0.0;0.0;28.405;;;;;;24.0;819.2532;;;;;;501.8979;1527.219633877189;0.0;0.0;0.0;104.22476827;14.75713614;44047.86383230824;0.0;0.0;1862.11412523383;1412.1659525570365;197.7850258294938;200067759;CC Vallées et Plateau d'Ardenne
263110000;Saint-Laurent-en-Royans (commune non irisée);26311;Saint-Laurent-en-Royans;26;GMED;AGCE SAINT JEAN EN ROYANS;;2025;2022;107.0;825.0;0.129697;25.0;115.0;0.217391;10.0;67.0;0.149254;13.0;126.0;0.103175;59.0;517.0;0.11412;0.036441;SUREXPOSITION GROUPAMA;15.87;67.4;2;10.32;42.2;"2 - ]40; 50]";31.23;66.5;2 - ZONE ORANGE GRELE;57.42;41.6;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.626667;0.152727;0.081212;0.139394;1.626667;0.0;0.0;0.0;0.0;;59.0;;;;;48.0;;517.0;;;;;308.0;3172.1865304965377;0.0;0.0;135.8582641;74.44626305;36.89284035;27796.956546893387;0.0;0.0;1316.7800982;498.789962435;169.70706561;200067767;CC du Royans-Vercors
671480000;Frohmuhl (commune non irisée);67148;Frohmuhl;67;GGE;DIEMERINGEN;;2025;2022;4.0;114.9627;0.034794;0.0;3.900621;0.0;1.0;3.900621;0.256369;0.0;8.850932;0.0;3.0;98.31056;0.030516;0.050717;SOUS-EXPOSITION GROUPAMA;37.65;91.3;3;24.77;54.4;"3 - ]50; 60]";37.06;70.8;2 - ZONE ORANGE GRELE;99.48;63.7;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.855152;0.07699;0.033929;0.033929;2.710303;0.0;0.0;98.31056;0.855152;;;3.0;;;;1.0;;;98.31056;;;;16.65217;0.0;342.207368036739;0.0;0.0;7.444626305;0.0;0.0;11214.199329272637;0.0;92.4978659374724;29.03866570243541;5.756199512754294;200067783;CC de Hanau-La Petite Pierre
91040000;Dalou (commune non irisée);09104;Dalou;9;GOC;AGENCE ST JEAN DU FALGA;;2025;2022;18.0;477.0;0.037736;1.0;5.0;0.2;2.0;74.0;0.027027;0.0;7.0;0.0;15.0;391.0;0.038363;0.081974;SOUS-EXPOSITION GROUPAMA;51.53;95.4;3;16.54;48.8;"2 - ]40; 50]";35.28;69.5;2 - ZONE ORANGE GRELE;103.35;65.2;2 - ZONE ORANGE CLIMATIQUE;3 - Fort Potentiel de Dev Cible;0.819706;0.014675;0.155136;0.010482;2.639413;0.0;0.0;391.0;0.819706;;;15.0;;;;3.0;;;391.0;;;;86.0;0.0;1711.036840183695;0.0;0.0;14.88925261;1.475713614;0.0;44601.026967454985;0.0;73.1544499;550.90234657;7.37856807;200067791;CA Pays Foix-Varilhes
690190101;Est;69019;Belleville-en-Beaujolais;69;GRAA;AGENCE DE BELLEVILLE;;2025;2022;182.4844;3409.276;0.053526;107.0;1218.567;0.087808;7.0;103.4854;0.067642;30.0;1577.452;0.019018;38.48443;509.7718;0.075493;0.053637;SUREXPOSITION GROUPAMA;68.36;97.5;3;36.77;60.9;"4 - ]60; 70]";70.88;93.2;3 - ZONE ROUGE GRELE;176.01;83.4;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.149525;0.462694;0.030354;0.357427;1.448575;0.0;0.0;509.7718;0.149525;;;;38.48443;;;144.0;;;;509.7718;;;2899.504;0.0;4389.885166898041;0.0;313.519071;52.112384135;157.901356698;0.0;58149.2219924503;0.0;16485.3761862364;770.410131023447;1798.255911471138;200067817;CC Saône-Beaujolais
50610101;Gap Centre;05061;Gap;5;GMED;AGCE GAP;;2025;2022;62.88977;3210.399;0.019589;39.8119;1137.811;0.03499;0.017385;24.16738;0.000719;22.88278;1929.117;0.011862;0.177701;119.3038;0.001489;0.036441;SOUS-EXPOSITION GROUPAMA;44.05;93.6;3;0.25;1.4;1 - <= 40;2.96;9.2;1 - ZONE VERTE GRELE;47.26;35.0;1 - ZONE VERTE CLIMATIQUE;1 - Fort Potentiel de Dev;0.037162;0.600896;0.007528;0.354414;1.0;0.0;0.0;0.0;0.0;0.177701;;;;;;62.71207;119.3038;;;;;;3091.095;9.554249468741784;0.0;0.0;239.139597583246;0.129424828312425;58.7509628292066;6414.473006729709;0.0;0.0;20160.4989896769;179.9171128709309;1679.083182858954;200067825;CA Gap-Tallard-Durance
670470000;Bissert (commune non irisée);67047;Bissert;67;GGE;SARRE UNION;;2025;2022;14.0;94.85621;0.147592;1.0;7.045752;0.141929;0.0;8.052288;0.0;0.0;9.093371;0.0;13.0;70.6648;0.183967;0.050717;SUREXPOSITION GROUPAMA;17.09;70.0;2;4.28;26.1;1 - <= 40;27.94;63.4;2 - ZONE ORANGE GRELE;49.31;36.4;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.744968;0.095865;0.084889;0.074278;1.744968;0.0;0.0;0.0;0.0;;13.0;;;;;1.0;;70.6648;;;;;24.19141;698.9563541772031;0.0;0.0;0.0;0.0;1.475713614;3799.354690512402;0.0;0.0;95.03150760594468;59.94627506023585;10.397512147267728;200067841;CC de l'Alsace Bossue
440290101;La Vallée;44029;Divatte-sur-Loire;44;GLBR;AGENCE LA CHAPELLE BASSE MER;46029;2025;2022;343.027;1430.457;0.239802;5.0;26.51969;0.188539;21.0;185.3846;0.113278;1.0;31.67762;0.031568;316.027;1186.876;0.266268;0.113839;SUREXPOSITION GROUPAMA;14.23;63.5;2;14.11;46.6;"2 - ]40; 50]";4.85;17.7;1 - ZONE VERTE GRELE;33.19;25.9;1 - ZONE VERTE CLIMATIQUE;2 - Potentiel de Dev;0.829717;0.022145;0.129598;0.018539;1.829717;0.0;0.0;0.0;0.0;;316.027;;;;;27.0;;1186.876;;;;;243.5819;16991.467672427614;0.0;0.0;10.4506357;156.33715240499998;7.37856807;63813.42475541709;0.0;0.0;331.051266463034;1380.119069701903;39.13546757205966;200067866;CC Sèvre et Loire
671800101;Centre Ville Ouest;67180;Haguenau;67;GGE;HAGUENAU;;2025;2022;84.74172;3102.448;0.027314;31.47834;1115.115;0.028229;2.0;22.56522;0.088632;41.15804;1811.527;0.02272;10.10534;153.2408;0.065944;0.050717;SUREXPOSITION GROUPAMA;54.88;95.9;3;3.27;20.0;1 - <= 40;35.88;70.0;2 - ZONE ORANGE GRELE;94.03;61.2;2 - ZONE ORANGE CLIMATIQUE;4 - Potentiel de Dev Cible;0.049393;0.583902;0.007273;0.359431;1.14818;0.0;0.0;153.2408;0.049393;;;;10.10534;;;74.63638;;;;153.2408;;;2949.207;0.0;1152.7072681721268;0.0;430.127682166028;14.88925261;46.45301488412076;0.0;17480.043614614773;0.0;18931.6087377139;167.9896303901121;1645.59038667561;200067874;CA de Haguenau
